,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
22022,22023,2012,7,6,14,2,21.0,52.35,999.0,32.0,cv,5.0,0.0,0.0,36.0
22023,22024,2012,7,6,15,2,20.0,46.53,999.0,33.0,cv,6.0,0.0,0.0,100.0
22024,22025,2012,7,6,16,2,22.0,58.89,998.0,31.0,cv,8.0,0.0,0.0,101.0
22025,22026,2012,7,6,17,2,22.0,62.35,997.0,30.0,NW,2.0,0.0,0.0,78.0
22026,22027,2012,7,6,18,2,21.0,58.65,997.0,30.0,cv,2.0,0.0,0.0,74.0
22027,22028,2012,7,6,19,2,21.0,62.13,998.0,29.0,cv,4.0,0.0,0.0,82.0
22028,22029,2012,7,6,20,2,22.0,66.04,998.0,29.0,NW,1.0,0.0,0.0,79.0
22029,22030,2012,7,6,21,2,20.0,61.9,998.0,28.0,NW,3.0,0.0,0.0,120.0
22030,22031,2012,7,6,22,2,22.0,69.98,999.0,28.0,cv,1.0,0.0,0.0,111.0
22031,22032,2012,7,6,23,2,18.0,57.93,999.0,27.0,NW,2.0,0.0,0.0,48.0
22032,22033,2012,7,7,0,2,18.0,61.44,1000.0,26.0,cv,2.0,0.0,0.0,42.0
22033,22034,2012,7,7,1,2,18.0,61.44,999.0,26.0,cv,3.0,0.2,0.2,40.0
22034,22035,2012,7,7,2,2,20.0,88.45,1000.0,22.0,NW,2.0,2.1,2.3,45.0
22035,22036,2012,7,7,3,2,21.0,94.07,1000.0,22.0,cv,0.0,4.3,6.6,35.0
22036,22037,2012,7,7,4,2,21.0,94.07,999.0,22.0,NW,2.0,4.9,11.5,47.0
22037,22038,2012,7,7,5,2,21.0,94.07,999.0,22.0,cv,1.0,0.2,11.7,45.0
22038,22039,2012,7,7,6,2,21.0,94.07,999.0,22.0,cv,2.0,0.1,11.8,46.0
22039,22040,2012,7,7,7,2,21.0,94.07,999.0,22.0,cv,4.0,0.8,12.6,56.0
22040,22041,2012,7,7,8,2,21.0,94.07,1000.0,22.0,cv,5.0,0.7,13.3,62.0
22041,22042,2012,7,7,9,2,22.0,94.12,1000.0,23.0,cv,6.0,0.0,0.0,62.0
22042,22043,2012,7,7,10,2,22.0,94.12,1001.0,23.0,cv,7.0,0.0,0.0,68.0
22043,22044,2012,7,7,11,2,22.0,88.62,1000.0,24.0,cv,7.0,0.0,0.0,66.0
22044,22045,2012,7,7,12,2,22.0,88.62,1000.0,24.0,NW,1.0,0.0,0.0,78.0
22045,22046,2012,7,7,13,2,22.0,74.19,1000.0,27.0,SW,1.0,0.0,0.0,84.0
22046,22047,2012,7,7,14,2,22.0,69.98,999.0,28.0,SW,2.0,0.0,0.0,79.0
22047,22048,2012,7,7,15,2,23.0,74.35,999.0,28.0,SW,4.0,0.0,0.0,83.0
22048,22049,2012,7,7,16,2,24.0,78.97,999.0,28.0,SW,6.0,0.0,0.0,78.0
22049,22050,2012,7,7,17,2,24.0,83.71,998.0,27.0,SW,8.0,0.0,0.0,88.0
22050,22051,2012,7,7,18,2,23.0,78.82,998.0,27.0,SW,10.0,0.2,0.2,88.0
22051,22052,2012,7,7,19,2,23.0,83.6,998.0,26.0,SW,12.0,1.7,1.9,74.0
22052,22053,2012,7,7,20,2,22.0,83.48,999.0,25.0,cv,1.0,1.0,2.9,61.0
22053,22054,2012,7,7,21,2,23.0,88.7,999.0,25.0,cv,1.0,0.8,3.7,74.0
22054,22055,2012,7,7,22,2,23.0,88.7,1000.0,25.0,cv,2.0,0.9,4.6,43.0
22055,22056,2012,7,7,23,2,23.0,88.7,999.0,25.0,cv,4.0,0.0,0.0,13.0
22056,22057,2012,7,8,0,2,22.0,83.48,999.0,25.0,NW,2.0,0.0,0.0,19.0
22057,22058,2012,7,8,1,2,22.0,83.48,999.0,25.0,cv,1.0,0.0,0.0,27.0
22058,22059,2012,7,8,2,2,22.0,83.48,998.0,25.0,NW,2.0,0.0,0.0,30.0
22059,22060,2012,7,8,3,2,22.0,88.62,999.0,24.0,cv,0.0,0.2,0.2,24.0
22060,22061,2012,7,8,4,2,22.0,88.62,998.0,24.0,NW,1.0,0.2,0.4,22.0
22061,22062,2012,7,8,5,2,22.0,88.62,998.0,24.0,cv,1.0,0.0,0.0,38.0
22062,22063,2012,7,8,6,2,22.0,88.62,998.0,24.0,cv,1.0,0.0,0.0,48.0
22063,22064,2012,7,8,7,2,22.0,88.62,998.0,24.0,NW,1.0,0.0,0.0,40.0
22064,22065,2012,7,8,8,2,23.0,94.16,999.0,24.0,cv,1.0,0.0,0.0,69.0
22065,22066,2012,7,8,9,2,23.0,88.7,999.0,25.0,cv,2.0,0.0,0.0,82.0
22066,22067,2012,7,8,10,2,23.0,88.7,999.0,25.0,cv,2.0,0.0,0.0,89.0
22067,22068,2012,7,8,11,2,23.0,83.6,999.0,26.0,cv,3.0,0.0,0.0,100.0
22068,22069,2012,7,8,12,2,24.0,83.71,999.0,27.0,NW,2.0,0.0,0.0,66.0
22069,22070,2012,7,8,13,2,24.0,78.97,999.0,28.0,NW,4.0,0.0,0.0,35.0
22070,22071,2012,7,8,14,2,23.0,70.17,998.0,29.0,NW,7.0,0.0,0.0,45.0
22071,22072,2012,7,8,15,2,21.0,58.65,998.0,30.0,NE,2.0,0.0,0.0,75.0
22072,22073,2012,7,8,16,2,22.0,62.35,998.0,30.0,NE,4.0,0.0,0.0,49.0
22073,22074,2012,7,8,17,2,22.0,58.89,998.0,31.0,cv,1.0,0.0,0.0,39.0
22074,22075,2012,7,8,18,2,22.0,62.35,998.0,30.0,cv,3.0,0.0,0.0,40.0
22075,22076,2012,7,8,19,2,23.0,70.17,999.0,29.0,NE,2.0,0.0,0.0,48.0
22076,22077,2012,7,8,20,2,23.0,74.35,999.0,28.0,cv,2.0,0.0,0.0,39.0
22077,22078,2012,7,8,21,2,24.0,78.97,1000.0,28.0,cv,3.0,0.0,0.0,48.0
22078,22079,2012,7,8,22,2,24.0,83.71,999.0,27.0,cv,5.0,0.0,0.0,39.0
22079,22080,2012,7,8,23,2,23.0,83.6,1000.0,26.0,NE,4.0,0.0,0.0,30.0
22080,22081,2012,7,9,0,2,24.0,83.71,1000.0,27.0,NW,2.0,0.0,0.0,30.0
22081,22082,2012,7,9,1,2,24.0,88.78,1000.0,26.0,cv,1.0,0.0,0.0,35.0
22082,22083,2012,7,9,2,2,23.0,88.7,999.0,25.0,NE,3.0,0.0,0.0,23.0
22083,22084,2012,7,9,3,2,22.0,78.68,1000.0,26.0,NE,7.0,0.0,0.0,17.0
22084,22085,2012,7,9,4,2,22.0,83.48,1000.0,25.0,NW,1.0,0.0,0.0,24.0
22085,22086,2012,7,9,5,2,22.0,83.48,1000.0,25.0,cv,1.0,0.0,0.0,28.0
22086,22087,2012,7,9,6,2,22.0,83.48,1000.0,25.0,NW,3.0,0.0,0.0,39.0
22087,22088,2012,7,9,7,2,22.0,83.48,1000.0,25.0,cv,2.0,0.0,0.0,44.0
22088,22089,2012,7,9,8,2,22.0,83.48,1000.0,25.0,NE,4.0,0.0,0.0,53.0
22089,22090,2012,7,9,9,2,22.0,83.48,1001.0,25.0,NE,7.0,0.0,0.0,49.0
22090,22091,2012,7,9,10,2,22.0,83.48,1001.0,25.0,NW,3.0,0.0,0.0,90.0
22091,22092,2012,7,9,11,2,22.0,83.48,1001.0,25.0,cv,2.0,0.0,0.0,66.0
22092,22093,2012,7,9,12,2,22.0,83.48,1001.0,25.0,NE,2.0,0.0,0.0,50.0
22093,22094,2012,7,9,13,2,22.0,78.68,1001.0,26.0,NW,3.0,0.0,0.0,62.0
22094,22095,2012,7,9,14,2,22.0,78.68,1001.0,26.0,NW,5.0,0.0,0.0,73.0
22095,22096,2012,7,9,15,2,23.0,88.7,1001.0,25.0,NW,8.0,0.0,0.0,54.0
22096,22097,2012,7,9,16,2,23.0,83.6,1001.0,26.0,NE,3.0,0.0,0.0,38.0
22097,22098,2012,7,9,17,2,23.0,83.6,1001.0,26.0,NW,4.0,0.0,0.0,35.0
22098,22099,2012,7,9,18,2,22.0,78.68,1001.0,26.0,NW,7.0,0.0,0.0,34.0
22099,22100,2012,7,9,19,2,22.0,78.68,1002.0,26.0,NW,9.0,0.0,0.0,40.0
22100,22101,2012,7,9,20,2,21.0,74.02,1003.1,26.0,NW,12.0,0.0,0.0,37.0
22101,22102,2012,7,9,21,2,21.0,78.53,1003.1,25.0,NW,14.0,0.0,0.0,27.0
22102,22103,2012,7,9,22,2,21.0,74.02,1003.1,26.0,NW,16.0,0.0,0.0,33.0
22103,22104,2012,7,9,23,2,22.0,78.68,1004.1,26.0,NW,18.0,0.0,0.0,32.0
22104,22105,2012,7,10,0,2,22.0,83.48,1004.1,25.0,NW,19.0,0.0,0.0,40.0
22105,22106,2012,7,10,1,2,21.0,78.53,1003.1,25.0,cv,0.0,0.0,0.0,48.0
22106,22107,2012,7,10,2,2,22.0,83.48,1003.1,25.0,cv,0.0,0.0,0.0,44.0
22107,22108,2012,7,10,3,2,22.0,83.48,1003.1,25.0,cv,0.0,0.0,0.0,35.0
22108,22109,2012,7,10,4,2,22.0,88.62,1003.1,24.0,cv,1.0,0.0,0.0,30.0
22109,22110,2012,7,10,5,2,22.0,83.48,1003.1,25.0,cv,1.0,0.0,0.0,51.0
22110,22111,2012,7,10,6,2,22.0,88.62,1003.1,24.0,SW,2.0,0.0,0.0,53.0
22111,22112,2012,7,10,7,2,22.0,88.62,1003.1,24.0,SW,5.0,0.0,0.0,40.0
22112,22113,2012,7,10,8,2,22.0,88.62,1003.1,24.0,SW,7.0,0.0,0.0,31.0
22113,22114,2012,7,10,9,2,22.0,83.48,1003.1,25.0,SW,10.0,0.0,0.0,26.0
22114,22115,2012,7,10,10,2,22.0,78.68,1003.1,26.0,SW,14.0,0.0,0.0,32.0
22115,22116,2012,7,10,11,2,21.0,69.79,1003.1,27.0,SW,17.0,0.0,0.0,26.0
22116,22117,2012,7,10,12,2,22.0,66.04,1003.1,29.0,SW,20.0,0.0,0.0,24.0
22117,22118,2012,7,10,13,2,22.0,62.35,1003.1,30.0,SW,24.0,0.0,0.0,28.0
22118,22119,2012,7,10,14,2,22.0,58.89,1002.0,31.0,SW,28.0,0.0,0.0,27.0
22119,22120,2012,7,10,15,2,21.0,58.65,1002.0,30.0,SW,32.0,0.0,0.0,30.0
22120,22121,2012,7,10,16,2,22.0,58.89,1002.0,31.0,SW,35.0,0.0,0.0,29.0
22121,22122,2012,7,10,17,2,21.0,55.4,1001.0,31.0,SW,39.0,0.0,0.0,29.0
22122,22123,2012,7,10,18,2,21.0,58.65,1001.0,30.0,SW,42.0,0.0,0.0,29.0
22123,22124,2012,7,10,19,2,21.0,62.13,1001.0,29.0,SW,43.0,0.0,0.0,29.0
22124,22125,2012,7,10,20,2,22.0,69.98,1002.0,28.0,cv,1.0,0.0,0.0,38.0
22125,22126,2012,7,10,21,2,23.0,78.82,1002.0,27.0,cv,1.0,0.0,0.0,41.0
22126,22127,2012,7,10,22,2,24.0,88.78,1003.1,26.0,SW,1.0,0.0,0.0,48.0
22127,22128,2012,7,10,23,2,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,52.0
22128,22129,2012,7,11,0,2,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,57.0
22129,22130,2012,7,11,1,2,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,56.0
22130,22131,2012,7,11,2,2,22.0,83.48,1002.0,25.0,cv,1.0,0.0,0.0,64.0
22131,22132,2012,7,11,3,2,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,61.0
22132,22133,2012,7,11,4,2,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,76.0
22133,22134,2012,7,11,5,2,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,71.0
22134,22135,2012,7,11,6,2,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,80.0
22135,22136,2012,7,11,7,2,23.0,88.7,1003.1,25.0,NW,1.0,0.0,0.0,93.0
22136,22137,2012,7,11,8,2,23.0,78.82,1003.1,27.0,cv,0.0,0.0,0.0,124.0
22137,22138,2012,7,11,9,2,22.0,66.04,1003.1,29.0,cv,1.0,0.0,0.0,90.0
22138,22139,2012,7,11,10,2,21.0,58.65,1003.1,30.0,cv,2.0,0.0,0.0,92.0
22139,22140,2012,7,11,11,2,21.0,55.4,1003.1,31.0,cv,3.0,0.0,0.0,89.0
22140,22141,2012,7,11,12,2,22.0,58.89,1003.1,31.0,SW,1.0,0.0,0.0,92.0
22141,22142,2012,7,11,13,2,21.0,49.49,1003.1,33.0,SE,2.0,0.0,0.0,81.0
22142,22143,2012,7,11,14,2,19.0,43.73,1002.0,33.0,SE,3.0,0.0,0.0,83.0
22143,22144,2012,7,11,15,2,20.0,46.53,1001.0,33.0,SW,1.0,0.0,0.0,82.0
22144,22145,2012,7,11,16,2,23.0,59.13,1001.0,32.0,NW,2.0,0.0,0.0,76.0
22145,22146,2012,7,11,17,2,23.0,59.13,1001.0,32.0,NW,4.0,0.0,0.0,86.0
22146,22147,2012,7,11,18,2,21.0,55.4,1001.0,31.0,NE,6.0,0.0,0.0,34.0
22147,22148,2012,7,11,19,2,17.0,45.72,1001.0,30.0,NE,12.0,0.0,0.0,36.0
22148,22149,2012,7,11,20,2,16.0,42.9,1002.0,30.0,cv,2.0,0.0,0.0,32.0
22149,22150,2012,7,11,21,2,18.0,54.65,1003.1,28.0,NE,2.0,0.0,0.0,26.0
22150,22151,2012,7,11,22,2,18.0,51.57,1004.1,29.0,NE,4.0,0.0,0.0,24.0
22151,22152,2012,7,11,23,2,20.0,65.62,1004.1,27.0,cv,0.0,0.0,0.0,25.0
22152,22153,2012,7,12,0,2,18.0,57.93,1003.1,27.0,cv,1.0,0.0,0.0,26.0
22153,22154,2012,7,12,1,2,20.0,65.62,1003.1,27.0,cv,1.0,0.0,0.0,30.0
22154,22155,2012,7,12,2,2,20.0,69.6,1003.1,26.0,cv,1.0,0.0,0.0,35.0
22155,22156,2012,7,12,3,2,20.0,69.6,1002.0,26.0,cv,1.0,0.0,0.0,41.0
22156,22157,2012,7,12,4,2,21.0,74.02,1002.0,26.0,cv,2.0,0.0,0.0,43.0
22157,22158,2012,7,12,5,2,20.0,69.6,1002.0,26.0,cv,2.0,0.0,0.0,41.0
22158,22159,2012,7,12,6,2,21.0,78.53,1003.1,25.0,SW,1.0,0.0,0.0,42.0
22159,22160,2012,7,12,7,2,20.0,69.6,1004.1,26.0,cv,1.0,0.0,0.0,51.0
22160,22161,2012,7,12,8,2,22.0,78.68,1004.1,26.0,SW,2.0,0.0,0.0,57.0
22161,22162,2012,7,12,9,2,22.0,78.68,1004.1,26.0,cv,0.0,0.0,0.0,54.0
22162,22163,2012,7,12,10,2,22.0,78.68,1004.1,26.0,cv,2.0,0.0,0.0,62.0
22163,22164,2012,7,12,11,2,22.0,78.68,1004.1,26.0,SW,2.0,0.0,0.0,91.0
22164,22165,2012,7,12,12,2,22.0,78.68,1004.1,26.0,cv,1.0,0.0,0.0,105.0
22165,22166,2012,7,12,13,2,21.0,69.79,1004.1,27.0,cv,1.0,0.0,0.0,104.0
22166,22167,2012,7,12,14,2,20.0,61.9,1003.1,28.0,SW,2.0,0.0,0.0,97.0
22167,22168,2012,7,12,15,2,22.0,74.19,1002.0,27.0,SW,4.0,0.0,0.0,92.0
22168,22169,2012,7,12,16,2,21.0,65.83,1002.0,28.0,SW,6.0,0.0,0.0,83.0
22169,22170,2012,7,12,17,2,22.0,69.98,1001.0,28.0,SW,8.0,0.0,0.0,85.0
22170,22171,2012,7,12,18,2,22.0,66.04,1001.0,29.0,cv,1.0,0.0,0.0,93.0
22171,22172,2012,7,12,19,2,24.0,78.97,1002.0,28.0,cv,2.0,0.0,0.0,94.0
22172,22173,2012,7,12,20,2,24.0,83.71,1002.0,27.0,SE,2.0,0.0,0.0,102.0
22173,22174,2012,7,12,21,2,24.0,83.71,1003.1,27.0,cv,1.0,0.0,0.0,113.0
22174,22175,2012,7,12,22,2,23.0,83.6,1003.1,26.0,cv,2.0,0.0,0.0,117.0
22175,22176,2012,7,12,23,2,23.0,83.6,1003.1,26.0,cv,3.0,0.0,0.0,114.0
22176,22177,2012,7,13,0,2,22.0,88.62,1003.1,24.0,cv,3.0,0.0,0.0,101.0
22177,22178,2012,7,13,1,2,22.0,83.48,1002.0,25.0,cv,4.0,0.0,0.0,96.0
22178,22179,2012,7,13,2,2,22.0,83.48,1002.0,25.0,cv,4.0,0.0,0.0,113.0
22179,22180,2012,7,13,3,2,22.0,88.62,1002.0,24.0,cv,4.0,0.0,0.0,106.0
22180,22181,2012,7,13,4,2,22.0,83.48,1001.0,25.0,SE,1.0,0.0,0.0,90.0
22181,22182,2012,7,13,5,2,22.0,88.62,1001.0,24.0,cv,0.0,0.0,0.0,75.0
22182,22183,2012,7,13,6,2,22.0,88.62,1002.0,24.0,cv,0.0,0.0,0.0,72.0
22183,22184,2012,7,13,7,2,23.0,94.16,1003.1,24.0,cv,0.0,0.0,0.0,81.0
22184,22185,2012,7,13,8,2,21.0,69.79,1003.1,27.0,cv,0.0,0.0,0.0,117.0
22185,22186,2012,7,13,9,2,23.0,74.35,1003.1,28.0,cv,1.0,0.0,0.0,108.0
22186,22187,2012,7,13,10,2,22.0,62.35,1003.1,30.0,cv,3.0,0.0,0.0,100.0
22187,22188,2012,7,13,11,2,21.0,55.4,1003.1,31.0,cv,5.0,0.0,0.0,75.0
22188,22189,2012,7,13,12,2,21.0,52.35,1002.0,32.0,cv,7.0,0.0,0.0,70.0
22189,22190,2012,7,13,13,2,21.0,49.49,1002.0,33.0,SW,2.0,0.0,0.0,60.0
22190,22191,2012,7,13,14,2,20.0,44.01,1001.0,34.0,SE,2.0,0.0,0.0,54.0
22191,22192,2012,7,13,15,2,18.0,38.85,1001.0,34.0,SW,1.0,0.0,0.0,51.0
22192,22193,2012,7,13,16,2,19.0,39.13,1000.0,35.0,SE,3.0,0.0,0.0,55.0
22193,22194,2012,7,13,17,2,21.0,46.8,1000.0,34.0,SW,3.0,0.0,0.0,56.0
22194,22195,2012,7,13,18,2,20.0,44.01,999.0,34.0,SW,6.0,0.0,0.0,63.0
22195,22196,2012,7,13,19,2,20.0,46.53,1000.0,33.0,SW,9.0,0.0,0.0,60.0
22196,22197,2012,7,13,20,2,21.0,52.35,1000.0,32.0,SE,3.0,0.0,0.0,62.0
22197,22198,2012,7,13,21,2,21.0,55.4,1001.0,31.0,SW,3.0,0.0,0.0,58.0
22198,22199,2012,7,13,22,2,21.0,58.65,1002.0,30.0,SE,3.0,0.0,0.0,60.0
22199,22200,2012,7,13,23,2,21.0,62.13,1002.0,29.0,SE,6.0,0.0,0.0,59.0
22200,22201,2012,7,14,0,2,21.0,65.83,1002.0,28.0,cv,2.0,0.0,0.0,62.0
22201,22202,2012,7,14,1,2,21.0,65.83,1002.0,28.0,cv,3.0,0.0,0.0,73.0
22202,22203,2012,7,14,2,2,22.0,74.19,1002.0,27.0,SW,1.0,0.0,0.0,77.0
22203,22204,2012,7,14,3,2,23.0,83.6,1001.0,26.0,SW,2.0,0.0,0.0,79.0
22204,22205,2012,7,14,4,2,23.0,83.6,1001.0,26.0,cv,0.0,0.0,0.0,69.0
22205,22206,2012,7,14,5,2,23.0,83.6,1001.0,26.0,cv,0.0,0.0,0.0,69.0
22206,22207,2012,7,14,6,2,23.0,88.7,1002.0,25.0,cv,0.0,0.0,0.0,78.0
22207,22208,2012,7,14,7,2,23.0,83.6,1003.1,26.0,cv,0.0,0.0,0.0,85.0
22208,22209,2012,7,14,8,2,23.0,78.82,1003.1,27.0,SW,2.0,0.0,0.0,94.0
22209,22210,2012,7,14,9,2,21.0,65.83,1004.1,28.0,SW,4.0,0.0,0.0,87.0
22210,22211,2012,7,14,10,2,21.0,62.13,1004.1,29.0,SW,8.0,0.0,0.0,71.0
22211,22212,2012,7,14,11,2,22.0,66.04,1004.1,29.0,SW,11.0,0.0,0.0,73.0
22212,22213,2012,7,14,12,2,22.0,62.35,1003.1,30.0,SW,14.0,0.0,0.0,74.0
22213,22214,2012,7,14,13,2,20.0,55.15,1003.1,30.0,SW,17.0,0.0,0.0,62.0
22214,22215,2012,7,14,14,2,20.0,52.09,1002.0,31.0,SW,20.0,0.0,0.0,54.0
22215,22216,2012,7,14,15,2,21.0,52.35,1002.0,32.0,SE,1.0,0.0,0.0,60.0
22216,22217,2012,7,14,16,2,21.0,55.4,1001.0,31.0,NW,2.0,0.0,0.0,53.0
22217,22218,2012,7,14,17,2,22.0,58.89,1001.0,31.0,cv,2.0,0.0,0.0,68.0
22218,22219,2012,7,14,18,2,23.0,70.17,1001.0,29.0,NW,6.0,0.0,0.0,87.0
22219,22220,2012,7,14,19,2,24.0,83.71,1002.0,27.0,NW,9.0,1.0,1.0,94.0
22220,22221,2012,7,14,20,2,23.0,88.7,1003.1,25.0,NW,13.0,0.1,1.1,66.0
22221,22222,2012,7,14,21,2,23.0,88.7,1004.1,25.0,NW,15.0,0.0,0.0,72.0
22222,22223,2012,7,14,22,2,23.0,94.16,1004.1,24.0,cv,1.0,0.1,0.1,69.0
22223,22224,2012,7,14,23,2,22.0,83.48,1005.1,25.0,cv,2.0,0.0,0.0,74.0
22224,22225,2012,7,15,0,2,23.0,88.7,1005.1,25.0,cv,4.0,0.0,0.0,80.0
22225,22226,2012,7,15,1,2,23.0,94.16,1005.1,24.0,cv,5.0,0.0,0.0,71.0
22226,22227,2012,7,15,2,2,23.0,94.16,1004.1,24.0,cv,5.0,0.0,0.0,76.0
22227,22228,2012,7,15,3,2,21.0,88.54,1004.1,23.0,cv,7.0,0.0,0.0,92.0
22228,22229,2012,7,15,4,2,22.0,94.12,1004.1,23.0,cv,8.0,0.0,0.0,72.0
22229,22230,2012,7,15,5,2,21.0,88.54,1004.1,23.0,cv,8.0,0.0,0.0,57.0
22230,22231,2012,7,15,6,2,21.0,88.54,1004.1,23.0,cv,8.0,0.0,0.0,45.0
22231,22232,2012,7,15,7,2,21.0,88.54,1004.1,23.0,cv,9.0,0.0,0.0,55.0
22232,22233,2012,7,15,8,2,21.0,88.54,1005.1,23.0,cv,10.0,0.0,0.0,53.0
22233,22234,2012,7,15,9,2,22.0,94.12,1005.1,23.0,SE,1.0,0.0,0.0,54.0
22234,22235,2012,7,15,10,2,22.0,88.62,1005.1,24.0,cv,2.0,0.0,0.0,58.0
22235,22236,2012,7,15,11,2,21.0,83.37,1005.1,24.0,SW,2.0,0.0,0.0,57.0
22236,22237,2012,7,15,12,2,21.0,78.53,1005.1,25.0,SW,4.0,0.0,0.0,63.0
22237,22238,2012,7,15,13,2,22.0,83.48,1005.1,25.0,SW,6.0,0.0,0.0,68.0
22238,22239,2012,7,15,14,2,21.0,83.37,1005.1,24.0,SW,9.0,0.1,0.1,83.0
22239,22240,2012,7,15,15,2,22.0,83.48,1005.1,25.0,SW,11.0,0.0,0.0,68.0
22240,22241,2012,7,15,16,2,22.0,83.48,1005.1,25.0,cv,1.0,0.0,0.0,83.0
22241,22242,2012,7,15,17,2,21.0,78.53,1004.1,25.0,SW,2.0,0.0,0.0,57.0
22242,22243,2012,7,15,18,2,21.0,83.37,1004.1,24.0,SW,4.0,0.0,0.0,61.0
22243,22244,2012,7,15,19,2,21.0,83.37,1004.1,24.0,cv,2.0,0.0,0.0,53.0
22244,22245,2012,7,15,20,2,20.0,83.25,1005.1,23.0,cv,4.0,0.0,0.0,59.0
22245,22246,2012,7,15,21,2,20.0,83.25,1005.1,23.0,cv,5.0,0.0,0.0,53.0
22246,22247,2012,7,15,22,2,21.0,83.37,1006.1,24.0,cv,6.0,0.0,0.0,57.0
22247,22248,2012,7,15,23,2,21.0,88.54,1006.1,23.0,SW,2.0,0.0,0.0,54.0
22248,22249,2012,7,16,0,2,20.0,83.25,1006.1,23.0,SW,3.0,0.0,0.0,52.0
22249,22250,2012,7,16,1,2,20.0,88.45,1006.1,22.0,SW,6.0,0.0,0.0,43.0
22250,22251,2012,7,16,2,2,20.0,88.45,1005.1,22.0,SW,9.0,0.0,0.0,43.0
22251,22252,2012,7,16,3,2,20.0,88.45,1005.1,22.0,SW,12.0,0.3,0.3,37.0
22252,22253,2012,7,16,4,2,20.0,88.45,1005.1,22.0,cv,1.0,0.2,0.5,36.0
22253,22254,2012,7,16,5,2,20.0,88.45,1005.1,22.0,SW,3.0,1.4,1.9,38.0
22254,22255,2012,7,16,6,2,21.0,94.07,1005.1,22.0,NW,2.0,1.4,3.3,37.0
22255,22256,2012,7,16,7,2,20.0,94.03,1005.1,21.0,cv,2.0,0.2,3.5,33.0
22256,22257,2012,7,16,8,2,20.0,88.45,1005.1,22.0,SW,3.0,0.2,3.7,38.0
22257,22258,2012,7,16,9,2,20.0,88.45,1006.1,22.0,cv,2.0,0.0,0.0,38.0
22258,22259,2012,7,16,10,2,21.0,94.07,1006.1,22.0,cv,2.0,0.0,0.0,40.0
22259,22260,2012,7,16,11,2,21.0,88.54,1006.1,23.0,cv,2.0,0.0,0.0,48.0
22260,22261,2012,7,16,12,2,22.0,94.12,1006.1,23.0,cv,3.0,0.3,0.3,66.0
22261,22262,2012,7,16,13,2,22.0,88.62,1006.1,24.0,NW,1.0,0.5,0.8,84.0
22262,22263,2012,7,16,14,2,22.0,94.12,1005.1,23.0,NW,2.0,0.4,1.2,96.0
22263,22264,2012,7,16,15,2,22.0,88.62,1005.1,24.0,NW,4.0,0.1,1.3,90.0
22264,22265,2012,7,16,16,2,22.0,88.62,1005.1,24.0,NW,5.0,0.3,1.6,88.0
22265,22266,2012,7,16,17,2,22.0,88.62,1004.1,24.0,NW,6.0,0.0,0.0,81.0
22266,22267,2012,7,16,18,2,22.0,88.62,1004.1,24.0,cv,2.0,0.0,0.0,60.0
22267,22268,2012,7,16,19,2,22.0,88.62,1005.1,24.0,cv,3.0,0.0,0.0,65.0
22268,22269,2012,7,16,20,2,21.0,83.37,1005.1,24.0,cv,5.0,0.0,0.0,53.0
22269,22270,2012,7,16,21,2,21.0,88.54,1006.1,23.0,SW,2.0,0.1,0.1,66.0
22270,22271,2012,7,16,22,2,21.0,88.54,1006.1,23.0,cv,2.0,0.2,0.3,66.0
22271,22272,2012,7,16,23,2,21.0,88.54,1006.1,23.0,cv,4.0,0.0,0.0,47.0
22272,22273,2012,7,17,0,2,21.0,88.54,1006.1,23.0,cv,4.0,0.0,0.0,56.0
22273,22274,2012,7,17,1,2,21.0,94.07,1006.1,22.0,cv,4.0,0.0,0.0,54.0
22274,22275,2012,7,17,2,2,21.0,94.07,1005.1,22.0,cv,6.0,0.6,0.6,46.0
22275,22276,2012,7,17,3,2,21.0,94.07,1005.1,22.0,cv,6.0,0.2,0.8,44.0
22276,22277,2012,7,17,4,2,21.0,94.07,1004.1,22.0,cv,6.0,0.0,0.0,40.0
22277,22278,2012,7,17,5,2,21.0,94.07,1004.1,22.0,cv,6.0,0.2,0.2,39.0
22278,22279,2012,7,17,6,2,21.0,94.07,1005.1,22.0,cv,6.0,0.0,0.0,42.0
22279,22280,2012,7,17,7,2,21.0,94.07,1005.1,22.0,cv,7.0,0.0,0.0,57.0
22280,22281,2012,7,17,8,2,21.0,94.07,1005.1,22.0,cv,7.0,0.0,0.0,71.0
22281,22282,2012,7,17,9,2,21.0,94.07,1006.1,22.0,cv,8.0,1.1,1.1,70.0
22282,22283,2012,7,17,10,2,22.0,94.12,1006.1,23.0,NW,2.0,2.0,3.1,54.0
22283,22284,2012,7,17,11,2,22.0,94.12,1006.1,23.0,NW,5.0,4.4,7.5,39.0
22284,22285,2012,7,17,12,2,22.0,94.12,1006.1,23.0,NW,10.0,4.8,12.3,34.0
